INFO:__main__:Rank: -1 - World Size: -1
INFO:__main__:Suppressing subprocess logging. If this is not desired enable debug mode.
2022-11-15 14:48:06.935648: I tensorflow/core/platform/cpu_feature_guard.cc:193] This TensorFlow binary is optimized with oneAPI Deep Neural Network Library (oneDNN) to use the following CPU instructions in performance-critical operations:  AVX2 FMA
To enable them in other operations, rebuild TensorFlow with the appropriate compiler flags.
2022-11-15 14:48:07.226672: E tensorflow/stream_executor/cuda/cuda_blas.cc:2981] Unable to register cuBLAS factory: Attempting to register factory for plugin cuBLAS when one has already been registered
2022-11-15 14:48:09.786798: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer.so.7'; dlerror: libnvinfer.so.7: cannot open shared object file: No such file or directory
2022-11-15 14:48:09.786998: W tensorflow/stream_executor/platform/default/dso_loader.cc:64] Could not load dynamic library 'libnvinfer_plugin.so.7'; dlerror: libnvinfer_plugin.so.7: cannot open shared object file: No such file or directory
2022-11-15 14:48:09.787021: W tensorflow/compiler/tf2tensorrt/utils/py_utils.cc:38] TF-TRT Warning: Cannot dlopen some TensorRT libraries. If you would like to use Nvidia GPU with TensorRT, please make sure the missing libraries mentioned above are installed properly.
INFO:__main__:Loading data.
WARNING:datasets.builder:Found cached dataset sst2 (/home/users1/zhouwi/.cache/huggingface/datasets/sst2/default/2.0.0/9896208a8d85db057ac50c72282bcb8fe755accc671a57dd8059d4e130961ed5)
start
load data
  0%|          | 0/3 [00:00<?, ?it/s]
100%|██████████| 3/3 [00:00<00:00, 246.76it/s]
INFO:__main__:Initializing model.
Some weights of the model checkpoint at bert-base-uncased were not used when initializing BertForSequenceClassification: ['cls.seq_relationship.weight', 'cls.predictions.bias', 'cls.predictions.transform.LayerNorm.weight', 'cls.predictions.transform.dense.bias', 'cls.predictions.transform.LayerNorm.bias', 'cls.seq_relationship.bias', 'cls.predictions.decoder.weight', 'cls.predictions.transform.dense.weight']
- This IS expected if you are initializing BertForSequenceClassification from the checkpoint of a model trained on another task or with another architecture (e.g. initializing a BertForSequenceClassification model from a BertForPreTraining model).
- This IS NOT expected if you are initializing BertForSequenceClassification from the checkpoint of a model that you expect to be exactly identical (initializing a BertForSequenceClassification model from a BertForSequenceClassification model).
Some weights of BertForSequenceClassification were not initialized from the model checkpoint at bert-base-uncased and are newly initialized: ['classifier.bias', 'classifier.weight']
You should probably TRAIN this model on a down-stream task to be able to use it for predictions and inference.
/mount/arbeitsdaten20/projekte/cik/users/wei/lsc/lib64/python3.10/site-packages/transformers/optimization.py:306: FutureWarning: This implementation of AdamW is deprecated and will be removed in a future version. Use the PyTorch implementation torch.optim.AdamW instead, or set `no_deprecation_warning=True` to disable this warning
  warnings.warn(
INFO:__main__:Updating 109483778 / 109483778 params.
INFO:__main__:Epoch: 0
INFO:__main__:Training...
67349
610
262
done loading dataset and model config
done loading model
warmup_steps 420.93125000000003
  0%|          | 0/2105 [00:00<?, ?it/s]Truncation was not explicitly activated but `max_length` is provided a specific value, please use `truncation=True` to explicitly truncate examples to max length. Defaulting to 'longest_first' truncation strategy. If you encode pairs of sequences (GLUE-style) with the tokenizer you can select this strategy more precisely by providing a specific strategy to `truncation`.
loss:  0.1019, accuracy: 0.9658:  82%|████████▏ | 1722/2105 [1:40:54<23:28,  3.68s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1722/2105 [1:40:58<23:28,  3.68s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1723/2105 [1:40:58<23:25,  3.68s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1723/2105 [1:41:02<23:25,  3.68s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1724/2105 [1:41:02<23:22,  3.68s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1724/2105 [1:41:05<23:22,  3.68s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1725/2105 [1:41:05<23:23,  3.69s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1725/2105 [1:41:09<23:23,  3.69s/it]
loss:  0.1018, accuracy: 0.9658:  82%|████████▏ | 1726/2105 [1:41:09<23:17,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1726/2105 [1:41:13<23:17,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1727/2105 [1:41:13<23:13,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1727/2105 [1:41:16<23:13,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1728/2105 [1:41:16<23:12,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1728/2105 [1:41:20<23:12,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1729/2105 [1:41:20<23:06,  3.69s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1729/2105 [1:41:24<23:06,  3.69s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1730/2105 [1:41:24<23:01,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1730/2105 [1:41:27<23:01,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1731/2105 [1:41:27<22:57,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  82%|████████▏ | 1731/2105 [1:41:31<22:57,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  82%|████████▏ | 1732/2105 [1:41:31<22:53,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1732/2105 [1:41:35<22:53,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1733/2105 [1:41:35<22:50,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1733/2105 [1:41:39<22:50,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1734/2105 [1:41:39<22:46,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1734/2105 [1:41:42<22:46,  3.68s/it]
loss:  0.1016, accuracy: 0.9658:  82%|████████▏ | 1735/2105 [1:41:42<22:43,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1735/2105 [1:41:46<22:43,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1736/2105 [1:41:46<22:41,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  82%|████████▏ | 1736/2105 [1:41:50<22:41,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1737/2105 [1:41:50<22:36,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1737/2105 [1:41:53<22:36,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1738/2105 [1:41:53<22:33,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1738/2105 [1:41:57<22:33,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1739/2105 [1:41:57<22:29,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1739/2105 [1:42:01<22:29,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1740/2105 [1:42:01<22:24,  3.68s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1740/2105 [1:42:04<22:24,  3.68s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1741/2105 [1:42:04<22:19,  3.68s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1741/2105 [1:42:08<22:19,  3.68s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1742/2105 [1:42:08<22:18,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1742/2105 [1:42:12<22:18,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1743/2105 [1:42:12<22:15,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1743/2105 [1:42:15<22:15,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1744/2105 [1:42:15<22:11,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1744/2105 [1:42:19<22:11,  3.69s/it]
loss:  0.1017, accuracy: 0.9658:  83%|████████▎ | 1745/2105 [1:42:19<22:08,  3.69s/it]
loss:  0.1017, accuracy: 0.9659:  83%|████████▎ | 1745/2105 [1:42:23<22:08,  3.69s/it]
loss:  0.1017, accuracy: 0.9659:  83%|████████▎ | 1746/2105 [1:42:23<22:04,  3.69s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1746/2105 [1:42:26<22:04,  3.69s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1747/2105 [1:42:26<22:01,  3.69s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1747/2105 [1:42:30<22:01,  3.69s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1748/2105 [1:42:30<21:55,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1748/2105 [1:42:34<21:55,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1749/2105 [1:42:34<21:49,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1749/2105 [1:42:37<21:49,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1750/2105 [1:42:37<21:45,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1750/2105 [1:42:41<21:45,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1751/2105 [1:42:41<21:43,  3.68s/it]
loss:  0.1017, accuracy: 0.9659:  83%|████████▎ | 1751/2105 [1:42:45<21:43,  3.68s/it]
loss:  0.1017, accuracy: 0.9659:  83%|████████▎ | 1752/2105 [1:42:45<21:37,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1752/2105 [1:42:49<21:37,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1753/2105 [1:42:49<21:35,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1753/2105 [1:42:52<21:35,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1754/2105 [1:42:52<21:33,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1754/2105 [1:42:56<21:33,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1755/2105 [1:42:56<21:28,  3.68s/it]
loss:  0.1017, accuracy: 0.9659:  83%|████████▎ | 1755/2105 [1:43:00<21:28,  3.68s/it]
loss:  0.1017, accuracy: 0.9659:  83%|████████▎ | 1756/2105 [1:43:00<21:25,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1756/2105 [1:43:03<21:25,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1757/2105 [1:43:03<21:22,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  83%|████████▎ | 1757/2105 [1:43:07<21:22,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  84%|████████▎ | 1758/2105 [1:43:07<21:18,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  84%|████████▎ | 1758/2105 [1:43:11<21:18,  3.68s/it]
loss:  0.1016, accuracy: 0.9659:  84%|████████▎ | 1759/2105 [1:43:11<21:14,  3.68s/it]
loss:  0.1015, accuracy: 0.9659:  84%|████████▎ | 1759/2105 [1:43:14<21:14,  3.68s/it]
loss:  0.1015, accuracy: 0.9659:  84%|████████▎ | 1760/2105 [1:43:14<21:09,  3.68s/it]
loss:  0.1015, accuracy: 0.9659:  84%|████████▎ | 1760/2105 [1:43:18<21:09,  3.68s/it]
loss:  0.1015, accuracy: 0.9659:  84%|████████▎ | 1761/2105 [1:43:18<21:07,  3.69s/it]
loss:  0.1015, accuracy: 0.9660:  84%|████████▎ | 1761/2105 [1:43:22<21:07,  3.69s/it]
loss:  0.1015, accuracy: 0.9660:  84%|████████▎ | 1762/2105 [1:43:22<21:05,  3.69s/it]
loss:  0.1014, accuracy: 0.9660:  84%|████████▎ | 1762/2105 [1:43:25<21:05,  3.69s/it]
loss:  0.1014, accuracy: 0.9660:  84%|████████▍ | 1763/2105 [1:43:25<21:04,  3.70s/it]
loss:  0.1014, accuracy: 0.9660:  84%|████████▍ | 1763/2105 [1:43:29<21:04,  3.70s/it]
loss:  0.1014, accuracy: 0.9660:  84%|████████▍ | 1764/2105 [1:43:29<20:58,  3.69s/it]
loss:  0.1013, accuracy: 0.9660:  84%|████████▍ | 1764/2105 [1:43:33<20:58,  3.69s/it]
loss:  0.1013, accuracy: 0.9660:  84%|████████▍ | 1765/2105 [1:43:33<20:55,  3.69s/it]
loss:  0.1013, accuracy: 0.9660:  84%|████████▍ | 1765/2105 [1:43:36<20:55,  3.69s/it]
loss:  0.1013, accuracy: 0.9660:  84%|████████▍ | 1766/2105 [1:43:36<20:48,  3.68s/it]
loss:  0.1012, accuracy: 0.9660:  84%|████████▍ | 1766/2105 [1:43:40<20:48,  3.68s/it]
loss:  0.1012, accuracy: 0.9660:  84%|████████▍ | 1767/2105 [1:43:40<20:44,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1767/2105 [1:43:44<20:44,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1768/2105 [1:43:44<20:40,  3.68s/it]
loss:  0.1013, accuracy: 0.9661:  84%|████████▍ | 1768/2105 [1:43:48<20:40,  3.68s/it]
loss:  0.1013, accuracy: 0.9661:  84%|████████▍ | 1769/2105 [1:43:48<20:37,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1769/2105 [1:43:51<20:37,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1770/2105 [1:43:51<20:34,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1770/2105 [1:43:55<20:34,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1771/2105 [1:43:55<20:30,  3.68s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1771/2105 [1:43:59<20:30,  3.68s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1772/2105 [1:43:59<20:26,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1772/2105 [1:44:02<20:26,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1773/2105 [1:44:02<20:21,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1773/2105 [1:44:06<20:21,  3.68s/it]
loss:  0.1012, accuracy: 0.9661:  84%|████████▍ | 1774/2105 [1:44:06<20:18,  3.68s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1774/2105 [1:44:10<20:18,  3.68s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1775/2105 [1:44:10<20:16,  3.68s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1775/2105 [1:44:13<20:16,  3.68s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1776/2105 [1:44:13<20:16,  3.70s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1776/2105 [1:44:17<20:16,  3.70s/it]
loss:  0.1011, accuracy: 0.9661:  84%|████████▍ | 1777/2105 [1:44:17<20:12,  3.70s/it]
loss:  0.1010, accuracy: 0.9661:  84%|████████▍ | 1777/2105 [1:44:21<20:12,  3.70s/it]
loss:  0.1010, accuracy: 0.9661:  84%|████████▍ | 1778/2105 [1:44:21<20:07,  3.69s/it]
loss:  0.1010, accuracy: 0.9662:  84%|████████▍ | 1778/2105 [1:44:24<20:07,  3.69s/it]
loss:  0.1010, accuracy: 0.9662:  85%|████████▍ | 1779/2105 [1:44:24<20:03,  3.69s/it]
loss:  0.1010, accuracy: 0.9662:  85%|████████▍ | 1779/2105 [1:44:28<20:03,  3.69s/it]
loss:  0.1010, accuracy: 0.9662:  85%|████████▍ | 1780/2105 [1:44:28<19:59,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1780/2105 [1:44:32<19:59,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1781/2105 [1:44:32<19:55,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1781/2105 [1:44:35<19:55,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1782/2105 [1:44:35<19:52,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1782/2105 [1:44:39<19:52,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1783/2105 [1:44:39<19:48,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1783/2105 [1:44:43<19:48,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1784/2105 [1:44:43<19:44,  3.69s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1784/2105 [1:44:47<19:44,  3.69s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1785/2105 [1:44:47<19:40,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1785/2105 [1:44:50<19:40,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1786/2105 [1:44:50<19:36,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1786/2105 [1:44:54<19:36,  3.69s/it]
loss:  0.1009, accuracy: 0.9662:  85%|████████▍ | 1787/2105 [1:44:54<19:33,  3.69s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1787/2105 [1:44:58<19:33,  3.69s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1788/2105 [1:44:58<19:30,  3.69s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1788/2105 [1:45:01<19:30,  3.69s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1789/2105 [1:45:01<19:30,  3.71s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▍ | 1789/2105 [1:45:05<19:30,  3.71s/it]
loss:  0.1008, accuracy: 0.9662:  85%|████████▌ | 1790/2105 [1:45:05<19:26,  3.70s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1790/2105 [1:45:09<19:26,  3.70s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1791/2105 [1:45:09<19:22,  3.70s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1791/2105 [1:45:12<19:22,  3.70s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1792/2105 [1:45:12<19:18,  3.70s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1792/2105 [1:45:16<19:18,  3.70s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1793/2105 [1:45:16<19:13,  3.70s/it]
loss:  0.1008, accuracy: 0.9663:  85%|████████▌ | 1793/2105 [1:45:20<19:13,  3.70s/it]
loss:  0.1008, accuracy: 0.9663:  85%|████████▌ | 1794/2105 [1:45:20<19:07,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1794/2105 [1:45:23<19:07,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1795/2105 [1:45:23<19:03,  3.69s/it]
loss:  0.1008, accuracy: 0.9663:  85%|████████▌ | 1795/2105 [1:45:27<19:03,  3.69s/it]
loss:  0.1008, accuracy: 0.9663:  85%|████████▌ | 1796/2105 [1:45:27<18:59,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1796/2105 [1:45:31<18:59,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1797/2105 [1:45:31<18:54,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1797/2105 [1:45:35<18:54,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1798/2105 [1:45:35<18:48,  3.68s/it]
loss:  0.1006, accuracy: 0.9663:  85%|████████▌ | 1798/2105 [1:45:38<18:48,  3.68s/it]
loss:  0.1006, accuracy: 0.9663:  85%|████████▌ | 1799/2105 [1:45:38<18:45,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  85%|████████▌ | 1799/2105 [1:45:42<18:45,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1800/2105 [1:45:42<18:42,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1800/2105 [1:45:46<18:42,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1801/2105 [1:45:46<18:37,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1801/2105 [1:45:49<18:37,  3.68s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1802/2105 [1:45:49<18:37,  3.69s/it]
loss:  0.1008, accuracy: 0.9663:  86%|████████▌ | 1802/2105 [1:45:53<18:37,  3.69s/it]
loss:  0.1008, accuracy: 0.9663:  86%|████████▌ | 1803/2105 [1:45:53<18:33,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1803/2105 [1:45:57<18:33,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1804/2105 [1:45:57<18:29,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1804/2105 [1:46:00<18:29,  3.69s/it]
loss:  0.1007, accuracy: 0.9663:  86%|████████▌ | 1805/2105 [1:46:00<18:26,  3.69s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1805/2105 [1:46:04<18:26,  3.69s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1806/2105 [1:46:04<18:22,  3.69s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1806/2105 [1:46:08<18:22,  3.69s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1807/2105 [1:46:08<18:19,  3.69s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1807/2105 [1:46:11<18:19,  3.69s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1808/2105 [1:46:11<18:15,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▌ | 1808/2105 [1:46:15<18:15,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▌ | 1809/2105 [1:46:15<18:10,  3.68s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1809/2105 [1:46:19<18:10,  3.68s/it]
loss:  0.1006, accuracy: 0.9663:  86%|████████▌ | 1810/2105 [1:46:19<18:08,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▌ | 1810/2105 [1:46:22<18:08,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▌ | 1811/2105 [1:46:22<18:03,  3.69s/it]
loss:  0.1005, accuracy: 0.9664:  86%|████████▌ | 1811/2105 [1:46:26<18:03,  3.69s/it]
loss:  0.1005, accuracy: 0.9664:  86%|████████▌ | 1812/2105 [1:46:26<17:59,  3.68s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▌ | 1812/2105 [1:46:30<17:59,  3.68s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▌ | 1813/2105 [1:46:30<17:56,  3.69s/it]
loss:  0.1004, accuracy: 0.9664:  86%|████████▌ | 1813/2105 [1:46:34<17:56,  3.69s/it]
loss:  0.1004, accuracy: 0.9664:  86%|████████▌ | 1814/2105 [1:46:34<17:54,  3.69s/it]
loss:  0.1004, accuracy: 0.9664:  86%|████████▌ | 1814/2105 [1:46:37<17:54,  3.69s/it]
loss:  0.1004, accuracy: 0.9664:  86%|████████▌ | 1815/2105 [1:46:37<17:50,  3.69s/it]
loss:  0.1004, accuracy: 0.9664:  86%|████████▌ | 1815/2105 [1:46:41<17:50,  3.69s/it]
loss:  0.1004, accuracy: 0.9664:  86%|████████▋ | 1816/2105 [1:46:41<17:45,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  86%|████████▋ | 1816/2105 [1:46:45<17:45,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  86%|████████▋ | 1817/2105 [1:46:45<17:42,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  86%|████████▋ | 1817/2105 [1:46:48<17:42,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  86%|████████▋ | 1818/2105 [1:46:48<17:40,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▋ | 1818/2105 [1:46:52<17:40,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▋ | 1819/2105 [1:46:52<17:36,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▋ | 1819/2105 [1:46:56<17:36,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▋ | 1820/2105 [1:46:56<17:31,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  86%|████████▋ | 1820/2105 [1:46:59<17:31,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1821/2105 [1:46:59<17:26,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1821/2105 [1:47:03<17:26,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1822/2105 [1:47:03<17:24,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1822/2105 [1:47:07<17:24,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1823/2105 [1:47:07<17:21,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1823/2105 [1:47:10<17:21,  3.69s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1824/2105 [1:47:10<17:15,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1824/2105 [1:47:14<17:15,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1825/2105 [1:47:14<17:12,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1825/2105 [1:47:18<17:12,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1826/2105 [1:47:18<17:08,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1826/2105 [1:47:22<17:08,  3.69s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1827/2105 [1:47:22<17:08,  3.70s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1827/2105 [1:47:25<17:08,  3.70s/it]
loss:  0.1005, accuracy: 0.9663:  87%|████████▋ | 1828/2105 [1:47:25<17:04,  3.70s/it]
loss:  0.1004, accuracy: 0.9663:  87%|████████▋ | 1828/2105 [1:47:29<17:04,  3.70s/it]
